date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2000-06-12,96.376,96.432,90.8768,91.1904,2592300,0.6911,-4.75,499101120.0
2000-06-13,91.1904,94.6848,88.1888,94.5056,3138000,0.7162,3.63,482727280.0
2000-06-14,94.6848,96.2528,90.1264,90.44,2477200,0.6854,-4.3,474577040.0
2000-06-15,91.2464,93.3744,88.9952,92.3776,2219400,0.7001,2.14,467101040.0
2000-06-16,93.4976,93.7552,89.0624,91.1904,2710400,0.6911,-1.29,463590400.0
2000-06-19,90.5632,97.8768,89.8128,96.6224,3517900,0.7323,5.96,446257280.0
2000-06-20,98.504,103.936,98.3696,101.248,4476700,0.7673,4.78,433551440.0
2000-06-21,50.5008,56.9352,50.3104,55.6248,8750000,0.8431,9.88,432172160.0
2000-06-22,55.748,57.624,53.564,53.7488,8352000,0.8147,-3.37,421634640.0
2000-06-23,53.7824,54.6224,50.8144,51.688,3660100,0.7834,-3.84,411545400.0
2000-06-26,52.5,54.7512,52.1248,54.124,3309900,0.8204,4.72,411755680.0
2000-06-27,53.7824,55.5016,51.6264,51.7496,3633400,0.7844,-4.39,386276240.0
2000-06-28,53.312,55.3728,51.4976,54.4376,5114800,0.8251,5.19,378922320.0
2000-06-29,53.06,53.9392,51.0608,51.2512,3636800,0.7768,-5.85,343913360.0
2000-06-30,52.8136,54.936,51.688,52.3768,5769600,0.7939,2.2,320425840.0
2000-07-03,52.1248,54.3144,52.1248,53.312,1264800,0.8081,1.79,307783840.0
2000-07-05,53.2504,55.188,50.7528,51.6264,4736000,0.7825,-3.17,294770560.0
2000-07-06,52.5,52.9368,49.6272,51.8112,5527600,0.7853,0.36,293396880.0
2000-07-07,52.5952,54.8128,52.1248,54.4376,4707200,0.8251,5.07,294650720.0
2000-07-10,54.096,58.2512,53.7488,57.1256,7103500,0.8659,4.94,301922600.0
2000-07-11,57.0024,59.248,55.44,56.9352,6391000,0.863,-0.33,305300520.0
2000-07-12,58.1224,58.94,56.3752,58.8728,4025600,0.8924,3.41,298999400.0
2000-07-13,58.4976,60.6256,54.7512,56.4984,7958200,0.8564,-4.03,307410040.0
2000-07-14,57.1256,59.0016,56.8736,57.6856,3397800,0.8744,2.1,304495240.0
2000-07-17,58.2512,58.8112,57.1256,58.3128,4642900,0.8839,1.09,302317120.0
2000-07-18,58.4976,58.8728,56.8736,57.2488,5685800,0.8677,-1.83,298537120.0
2000-07-19,55.188,56.812,51.7496,52.6848,8176300,0.7986,-7.96,296361240.0
2000-07-20,54.9976,57.064,54.124,55.1264,8313800,0.8356,4.63,295139880.0
2000-07-21,54.3592,55.6248,52.9368,53.564,3504200,0.8119,-2.84,281566040.0
2000-07-24,52.5616,52.8752,47.4992,48.6864,7360200,0.738,-9.1,291926320.0
2000-07-25,50.3104,50.624,49.0616,50.064,3778700,0.7588,2.82,293238960.0
2000-07-26,49.8456,51.2512,49.252,50.064,3758400,0.7588,0.0,293588960.0
2000-07-27,50.0024,53.2504,49.8736,52.0016,5267600,0.7882,3.87,294016800.0
2000-07-28,52.2816,52.5,46.8776,48.3112,4248100,0.7323,-7.09,295728440.0
2000-07-31,49.1568,51.6264,48.748,50.8144,2773200,0.7702,5.18,287338520.0
2000-08-01,50.3104,51.156,49.252,49.3136,2451500,0.7475,-2.95,290661280.0
2000-08-02,49.0,49.9352,47.1856,47.2528,2899200,0.7162,-4.19,285518240.0
2000-08-03,45.5616,48.0648,44.2512,47.9976,6069600,0.7275,1.58,287035840.0
2000-08-04,49.4704,51.2512,46.312,47.376,4698600,0.7181,-1.29,287011760.0
2000-08-07,47.8744,49.0616,47.1856,47.936,3345500,0.7266,1.18,276489360.0
2000-08-08,47.936,47.9976,46.312,46.7488,3154900,0.7086,-2.48,267428280.0
2000-08-09,48.1264,48.44,47.2528,47.4992,6779300,0.72,1.61,275138640.0
2000-08-10,47.9976,48.44,47.376,47.5608,4494900,0.7209,0.13,265441400.0
2000-08-11,46.844,47.9976,45.5616,47.6896,4251000,0.7228,0.26,267830360.0
2000-08-14,47.5944,47.6896,46.312,47.0624,2797500,0.7133,-1.31,262663240.0
2000-08-15,47.2528,47.936,46.5024,46.6872,2039300,0.7077,-0.79,252453040.0
2000-08-16,46.8776,49.0,46.8104,48.5016,2565600,0.7352,3.89,236743080.0
2000-08-17,48.3728,52.4384,48.3112,51.436,4837500,0.7796,6.04,227009440.0
2000-08-18,51.3744,51.8112,49.8736,50.0024,3396000,0.7579,-2.78,226706480.0
2000-08-21,50.2488,51.5648,49.6272,50.5008,2401200,0.7655,1.0,212821280.0
2000-08-22,50.624,52.8136,50.3776,51.688,4942900,0.7834,2.34,216081040.0
2000-08-23,51.4696,54.7512,51.0608,54.3144,4229700,0.8233,5.09,217400680.0
2000-08-24,54.6728,56.6272,53.3736,56.112,5549400,0.8505,3.3,218189720.0
2000-08-25,56.4984,57.5008,56.3752,56.812,5972500,0.8611,1.25,223018040.0
2000-08-28,57.2488,59.0016,57.064,58.0608,6410800,0.88,2.19,233203320.0
2000-08-29,57.876,59.4384,57.6856,59.1864,4768400,0.8971,1.94,239690640.0
2000-08-30,59.0016,59.9984,58.7048,59.5,5096300,0.9019,0.54,245842520.0
2000-08-31,58.968,61.4992,58.94,60.9392,7492800,0.9237,2.42,249827480.0
2000-09-01,61.3144,63.6272,61.124,63.4368,4587000,0.9615,4.09,249515000.0
2000-09-05,62.6584,64.1256,62.2496,62.44,5332900,0.9464,-1.57,255079720.0
2000-09-06,61.376,62.3728,57.7528,58.436,6346500,0.8857,-6.41,264016200.0
2000-09-07,59.1248,62.5632,58.2512,61.9976,3883300,0.9397,6.1,255907400.0
2000-09-08,61.6224,61.6224,58.4976,58.8728,3491400,0.8924,-5.03,253097600.0
2000-09-11,58.688,60.3736,58.1224,58.436,3346100,0.8857,-0.75,250563880.0
2000-09-12,57.344,60.06,57.0024,57.7528,3357100,0.8754,-1.16,252130760.0
2000-09-13,56.7504,59.5,56.7504,57.9992,5464000,0.8791,0.42,261719920.0
2000-09-14,58.5648,59.6232,56.812,56.8568,7617000,0.8618,-1.97,275863840.0
2000-09-15,57.7528,58.1896,54.2528,55.2328,7044900,0.8372,-2.85,282044560.0
2000-09-18,55.2496,60.7488,55.0648,60.6536,7581000,0.9193,9.81,293762560.0
2000-09-19,59.752,60.5024,58.5648,59.9368,4848400,0.9085,-1.17,300614720.0
2000-09-20,59.4048,61.4376,58.5648,61.0456,4060500,0.9253,1.85,298144000.0
2000-09-21,58.4976,59.6232,55.2496,56.6888,9115900,0.8592,-7.14,311825360.0
2000-09-22,50.3104,52.4384,50.0024,52.1864,12976800,0.791,-7.94,332622080.0
2000-09-25,52.752,55.5016,52.0632,53.5024,7777700,0.811,2.53,337676640.0
2000-09-26,53.312,54.7512,51.3744,51.436,5195300,0.7796,-3.87,334273240.0
2000-09-27,51.7496,52.752,48.2496,48.9384,7183200,0.7418,-4.85,341034680.0
2000-09-28,49.3136,53.8104,48.1264,53.5024,17492600,0.811,9.33,375744320.0
2000-09-29,28.1848,29.0024,25.3736,25.7488,132529300,0.3903,-51.87,725846520.0
2000-10-02,26.6896,26.7512,23.4976,24.248,43299800,0.3675,-5.84,834242360.0
2000-10-03,24.9368,24.9984,22.1872,22.3104,36395000,0.3382,-7.97,921216240.0
2000-10-04,22.3776,23.7496,21.8736,23.6264,26179000,0.3581,5.88,976747240.0
2000-10-05,23.4976,24.5,22.0024,22.064,15589400,0.3344,-6.62,1009524320.0
2000-10-06,22.6856,22.9376,21.0,22.1872,10940300,0.3363,0.57,1030381240.0
2000-10-09,22.624,22.876,21.1232,21.7504,10670800,0.3297,-1.96,1050890400.0
2000-10-10,21.6272,22.4392,20.5016,20.8768,12341100,0.3164,-4.03,1076045600.0
2000-10-11,20.1264,21.0,19.124,19.6224,21400400,0.2974,-6.01,1120667520.0
2000-10-12,20.3112,20.8152,19.4992,19.9976,21269000,0.3031,1.92,1158893120.0
2000-10-13,20.2496,22.1256,19.9976,22.064,22281300,0.3344,10.33,1201555040.0
2000-10-16,22.3104,23.2512,21.3752,21.4984,14646000,0.3259,-2.54,1221337040.0
2000-10-17,21.6888,21.9352,19.6896,20.1264,10745000,0.3051,-6.38,1237847520.0
2000-10-18,19.4376,21.0616,18.7488,20.1264,14897600,0.3051,0.0,1268191400.0
2000-10-19,19.1576,19.8128,18.312,18.9392,26905800,0.2871,-5.9,1318003120.0
2000-10-20,19.0624,20.3728,18.9392,19.4992,14129700,0.2956,2.96,1321231240.0
2000-10-23,20.2664,20.5632,19.4376,20.3728,9844500,0.3088,4.47,1327018280.0
2000-10-24,20.6864,20.8768,18.8104,18.8776,14365200,0.2861,-7.35,1352694000.0
2000-10-25,19.0624,19.1856,18.4352,18.5024,11856600,0.2804,-1.99,1365779520.0
2000-10-26,18.8104,18.8776,17.5,18.5024,12890200,0.2804,0.0,1352892800.0
2000-10-27,18.8776,19.1856,17.8752,18.564,13294700,0.2814,0.36,1019035920.0
2000-10-30,19.124,19.936,18.7488,19.3144,11414100,0.2928,4.05,929755960.0
2000-10-31,19.7512,20.2496,19.2528,19.5608,15819300,0.2965,1.26,872144000.0
2000-11-01,19.4376,20.8768,19.4376,20.5016,10274400,0.3107,4.79,827611120.0
2000-11-02,21.1232,22.4392,21.0616,22.3104,10548100,0.3382,8.85,813495480.0
2000-11-03,22.9992,22.9992,21.9352,22.2488,9211100,0.3372,-0.3,808653720.0
2000-11-06,22.4392,22.624,20.8768,21.4368,7026400,0.3249,-3.65,798449400.0
2000-11-07,21.4984,21.812,20.8152,21.3136,5392200,0.3231,-0.55,778992480.0
2000-11-08,21.3752,21.4368,19.8128,20.0648,7537300,0.3041,-5.88,740175800.0
2000-11-09,19.8744,20.5016,19.0624,20.188,8514900,0.306,0.62,704464320.0
2000-11-10,19.3592,19.8744,19.0624,19.0624,7540200,0.2889,-5.59,663189240.0
2000-11-13,18.7488,19.9976,18.2504,19.376,7711000,0.2937,1.66,643771240.0
2000-11-14,19.936,20.5016,19.5608,20.2496,7303600,0.3069,4.49,634135320.0
2000-11-15,20.0312,20.188,19.2528,19.8744,5042100,0.3012,-1.86,606539920.0
2000-11-16,19.4992,19.8128,18.8776,19.0008,4274500,0.288,-4.38,543172280.0
2000-11-17,19.1856,19.2528,18.2504,18.5024,7967500,0.2804,-2.64,525918120.0
2000-11-20,18.592,19.4992,18.2504,18.9392,7286900,0.2871,2.39,518756840.0
2000-11-21,19.1856,19.4992,18.7488,18.8104,5392000,0.2851,-0.7,493631880.0
2000-11-22,18.8104,19.124,18.3736,18.5024,5009500,0.2804,-1.65,474460000.0
2000-11-24,18.8608,19.4992,18.8104,19.3144,2873800,0.2928,4.42,446414080.0
2000-11-27,19.8744,19.936,18.5024,18.6872,4621300,0.2832,-3.28,422128560.0
2000-11-28,18.6872,19.0008,17.9368,18.032,4805800,0.2733,-3.5,403625320.0
2000-11-29,18.0936,18.312,17.248,17.5616,8788400,0.2662,-2.6,383938800.0
2000-11-30,16.688,17.0016,16.1224,16.4976,14457100,0.2501,-6.05,395650360.0
2000-12-01,17.0016,17.5,16.8112,17.0632,6887600,0.2586,3.4,385400960.0
2000-12-04,17.1864,17.1864,16.436,16.688,6634300,0.2529,-2.2,378185920.0
2000-12-05,16.94,17.4384,16.3744,17.0016,10963900,0.2577,1.9,389210920.0
2000-12-06,14.6272,15.0024,14.0,14.3136,24544000,0.217,-15.79,442835960.0
2000-12-07,14.4368,14.8736,14.0,14.3136,7302100,0.217,0.0,442177400.0
2000-12-08,14.812,15.3104,14.4368,15.064,7779000,0.2283,5.21,440116880.0
2000-12-11,15.1872,15.3776,14.8736,15.1872,5937700,0.2302,0.83,435629880.0
2000-12-12,15.2488,15.9992,15.0024,15.3776,6897500,0.2331,1.26,433352080.0
2000-12-13,15.5624,15.5624,14.8736,15.0024,6158700,0.2274,-2.45,430146360.0
2000-12-14,15.0304,15.2488,14.4368,14.4368,4702100,0.2188,-3.78,429194360.0
2000-12-15,14.56,14.6888,14.0,14.0616,9177600,0.2131,-2.61,442923040.0
2000-12-18,14.56,14.6272,13.9384,14.252,5818000,0.216,1.36,436904440.0
2000-12-19,14.3752,15.2488,14.0,14.0,6678700,0.2122,-1.76,435201480.0
2000-12-20,13.7816,14.6272,13.6248,14.3752,10095200,0.2179,2.69,448370440.0
2000-12-21,14.252,15.0024,13.8768,14.0616,6550800,0.2131,-2.2,452686080.0
2000-12-22,14.1232,15.0024,14.1232,15.0024,5679500,0.2274,6.71,460542040.0
2000-12-26,14.8736,15.0024,14.252,14.6888,3871700,0.2226,-2.11,458443160.0
2000-12-27,14.3416,14.812,14.1848,14.812,5811900,0.2245,0.85,461260240.0
2000-12-28,14.3752,14.9352,14.3136,14.812,5449600,0.2245,0.0,451911600.0
2000-12-29,14.6888,15.0024,14.4984,14.8736,11256000,0.2254,0.4,442948520.0
2001-01-02,14.8736,15.2488,14.56,14.8736,8077000,0.2254,0.0,446278840.0
2001-01-03,14.4984,16.688,14.4368,16.3744,14590600,0.2482,10.12,468556480.0
2001-01-04,18.1384,18.5024,16.8112,17.0632,13203500,0.2586,4.19,474827360.0
2001-01-05,16.94,17.3768,16.0608,16.3744,7363500,0.2482,-4.02,426721960.0
2001-01-08,16.94,16.9848,15.9376,16.5648,6673200,0.2511,1.17,424961040.0
2001-01-09,16.8112,17.64,16.5648,17.1864,10516600,0.2605,3.74,432626320.0
2001-01-10,16.688,17.0016,16.0608,16.5648,10371100,0.2511,-3.61,445039840.0
2001-01-11,16.2512,18.5024,16.2512,17.9984,14352400,0.2728,8.64,465913560.0
2001-01-12,17.8752,17.9984,17.0632,17.1864,7560300,0.2605,-4.51,469838040.0
2001-01-16,17.4384,18.2504,17.0016,17.1248,5466400,0.2596,-0.35,471978080.0
2001-01-17,17.5616,17.5616,16.4976,16.8112,15015600,0.2548,-1.85,488324480.0
2001-01-18,17.8136,18.7488,17.6232,18.6872,21910900,0.2832,11.15,533384600.0
2001-01-19,19.4376,19.5608,18.6872,19.4992,13869000,0.2956,4.38,553517440.0
2001-01-22,19.0624,19.6224,18.4352,19.2528,9273700,0.2918,-1.29,551217240.0
2001-01-23,19.3144,20.9384,19.0624,20.5016,15705900,0.3107,6.48,576851520.0
2001-01-24,20.6248,20.6864,19.5608,20.5016,12805200,0.3107,0.0,596803480.0
2001-01-25,20.5632,20.5632,19.7512,19.936,8744800,0.3022,-2.74,610448160.0
2001-01-26,19.4992,19.8128,19.0624,19.5608,8621800,0.2965,-1.89,618315880.0
2001-01-29,19.5608,21.7504,19.5608,21.6888,15277300,0.3287,10.86,645833440.0
2001-01-30,21.56,22.0024,20.8768,21.7504,12364700,0.3297,0.3,648937800.0
2001-01-31,21.4984,22.5008,21.4368,21.6272,13048300,0.3278,-0.58,662857440.0
2001-02-01,20.6864,21.4984,20.5016,21.1232,6601700,0.3202,-2.32,640488520.0
2001-02-02,21.1232,21.9352,20.5016,20.6248,7631100,0.3126,-2.37,624885800.0
2001-02-05,20.5016,20.5632,19.7512,20.188,5109200,0.306,-2.11,618573760.0
2001-02-06,20.1544,21.392,19.9976,21.1232,8262700,0.3202,4.64,623024360.0
2001-02-07,20.6584,20.8768,19.8128,20.748,7033700,0.3145,-1.78,613272240.0
2001-02-08,20.5632,21.0616,20.188,20.748,10788000,0.3145,0.0,614439560.0
2001-02-09,20.5016,20.8152,18.6872,19.124,10537200,0.2899,-7.82,603757000.0
2001-02-12,19.0624,19.9976,18.8104,19.6896,4895000,0.2984,2.93,596294160.0
2001-02-13,19.936,20.44,19.0008,19.124,4233400,0.2899,-2.85,592841760.0
2001-02-14,19.1856,19.6224,18.5024,19.4992,5520000,0.2956,1.97,566254080.0
2001-02-15,19.6896,20.5632,19.6896,20.0648,5561000,0.3041,2.88,520474360.0
2001-02-16,19.0008,19.4992,18.7488,19.0008,4712700,0.288,-5.29,494836720.0
2001-02-20,19.1856,19.4376,18.1888,18.312,5623100,0.2776,-3.61,484615040.0
2001-02-21,18.2504,19.936,18.2504,18.8776,6968900,0.2861,3.06,460151440.0
2001-02-22,19.0624,19.376,17.9984,18.8104,7713600,0.2851,-0.35,445894960.0
2001-02-23,18.6256,18.8776,18.2504,18.8104,5247600,0.2851,0.0,436102800.0
2001-02-26,19.0624,19.6896,18.564,19.4992,3686400,0.2956,3.68,422283680.0
2001-02-27,19.2808,19.4376,18.6872,19.376,6223500,0.2937,-0.64,396933040.0
2001-02-28,19.376,19.4376,18.1272,18.2504,9075600,0.2766,-5.82,387723560.0
2001-03-01,17.8136,18.7488,17.1864,18.7488,5901100,0.2842,2.75,367711400.0
2001-03-02,18.312,20.44,18.2504,19.2528,7253600,0.2918,2.67,369536720.0
2001-03-05,19.376,20.5016,19.2528,20.3728,5788800,0.3088,5.83,364378280.0
2001-03-06,20.72,22.064,20.6864,21.4984,13067900,0.3259,5.54,386662640.0
2001-03-07,21.3136,21.6272,20.748,21.252,7491800,0.3221,-1.17,384504120.0
2001-03-08,20.6864,21.1232,20.44,20.8152,3658200,0.3155,-2.05,375052720.0
2001-03-09,20.6248,20.6864,19.9976,20.2496,5341700,0.3069,-2.73,359803080.0
2001-03-12,19.6896,19.8744,18.1272,18.6256,6982500,0.2823,-8.02,349849920.0
2001-03-13,18.8776,19.5608,18.1888,19.5608,7916600,0.2965,5.03,358310400.0
2001-03-14,18.5024,20.5016,18.4352,20.44,8531700,0.3098,4.49,370345640.0
2001-03-15,20.8768,21.3752,19.6896,19.6896,9452100,0.2984,-3.68,381355520.0
2001-03-16,19.0008,20.3112,18.8776,19.6224,8398500,0.2974,-0.34,389300520.0
2001-03-19,19.7512,20.6248,19.4992,20.5632,6357300,0.3117,4.81,393905400.0
2001-03-20,20.72,20.9384,19.6896,19.6896,8914400,0.2984,-4.27,403121040.0
2001-03-21,19.7792,20.8768,19.376,20.1264,6631700,0.3051,2.25,402176880.0
2001-03-22,20.3728,21.7504,20.188,21.6272,12916100,0.3278,7.44,416743880.0
2001-03-23,22.064,23.5648,22.0024,22.9992,16873000,0.3486,6.35,449295000.0
2001-03-26,23.128,23.7496,21.1288,21.7784,13115200,0.3301,-5.31,475695640.0
2001-03-27,21.9408,23.0496,21.9016,22.8704,9711100,0.3467,5.03,485460920.0
2001-03-28,22.0808,22.5008,21.4984,22.1704,10440400,0.336,-3.09,489282360.0
2001-03-29,21.7672,23.4472,21.4984,22.5288,10947600,0.3415,1.64,503412560.0
2001-03-30,22.5512,22.7192,21.3416,22.0696,7149100,0.3345,-2.05,503119960.0
2001-04-02,22.092,22.6576,21.3976,21.588,6087700,0.3272,-2.18,503956880.0
2001-04-03,21.3584,21.3976,20.132,20.2384,6583700,0.3068,-6.23,485801120.0
2001-04-04,19.7624,20.2496,18.7488,19.4992,12240800,0.2956,-3.65,499098320.0
2001-04-05,20.6024,22.5008,19.9976,20.8712,7977900,0.3164,7.04,511193480.0
2001-04-06,20.7984,21.0392,19.9024,20.5912,5801600,0.3121,-1.36,512481200.0
2001-04-09,20.692,21.3416,20.0592,20.5408,4760400,0.3113,-0.26,506259320.0
2001-04-10,20.8992,22.7024,20.7816,22.0416,8167400,0.3341,7.32,506961560.0
2001-04-11,22.9824,22.9992,21.28,21.8008,5966000,0.3304,-1.11,499777600.0
2001-04-12,21.42,23.0216,21.1512,22.4224,5338100,0.3399,2.88,488258400.0
2001-04-16,22.092,22.4,20.86,21.4424,5093300,0.325,-4.38,479003840.0
2001-04-17,21.2016,21.2072,19.6,20.4008,12235700,0.3092,-4.86,495463360.0
2001-04-18,21.5712,24.08,21.0784,22.792,19657900,0.3455,11.74,525545160.0
2001-04-19,25.5528,25.7488,23.5984,25.7208,33458400,0.3899,12.85,600659920.0
2001-04-20,24.9312,25.6312,24.6008,25.0376,12382200,0.3795,-2.67,599165000.0
2001-04-23,24.3376,24.9984,24.0016,24.248,9670100,0.3675,-3.16,578996880.0
2001-04-24,24.332,24.752,23.5088,24.0296,6734600,0.3642,-0.9,561131200.0
2001-04-25,24.2088,24.8584,23.5704,24.7184,5906800,0.3747,2.88,550479160.0
2001-04-26,25.172,26.1016,24.6792,24.6904,14280300,0.3742,-0.13,561230880.0
2001-04-27,25.2,26.292,24.752,26.2024,8089500,0.3972,6.15,553228200.0
2001-04-30,26.7008,27.1208,24.8696,25.4912,8835300,0.3864,-2.72,557949560.0
2001-05-01,25.4128,26.4992,25.2,25.928,7629500,0.393,1.71,562266600.0
2001-05-02,26.3424,26.7008,25.76,26.5888,6580800,0.403,2.54,562258480.0
2001-05-03,25.9728,26.2528,24.7296,24.9592,5384700,0.3783,-6.13,543061400.0
2001-05-04,24.2424,25.8496,23.9624,25.7488,5018800,0.3903,3.17,534775920.0
2001-05-07,25.62,25.76,24.8416,24.9592,4938400,0.3783,-3.07,532358960.0
2001-05-08,25.3512,25.452,23.9512,24.5672,5632800,0.3724,-1.56,534801680.0
2001-05-09,24.1416,24.5504,23.6712,23.9792,5801600,0.3635,-2.39,528177440.0
2001-05-10,24.2088,24.5,22.9488,22.9992,5160300,0.3486,-4.1,525921480.0
2001-05-11,23.0104,23.492,22.7584,22.848,3625800,0.3463,-0.66,521127040.0
2001-05-14,22.8872,23.6824,22.7528,23.2904,5521800,0.353,1.93,522326840.0
2001-05-15,23.3688,25.5024,23.0384,23.1784,4232600,0.3513,-0.48,499918160.0
2001-05-16,23.2624,24.5,22.848,24.1024,5755900,0.3653,3.99,460992560.0
2001-05-17,24.2312,24.332,23.2512,23.548,5930700,0.3569,-2.3,383915000.0
2001-05-18,23.3576,23.6376,23.1224,23.5312,2840200,0.3567,-0.06,357197400.0
2001-05-21,23.632,23.912,23.0496,23.5592,8232100,0.3571,0.11,353171000.0
2001-05-22,24.0016,24.1304,23.4024,23.4976,7373500,0.3562,-0.25,354959920.0
2001-05-23,23.7496,23.7496,22.8592,23.2288,5018600,0.3521,-1.15,352472960.0
2001-05-24,23.2904,23.3016,22.6184,23.2008,4852800,0.3517,-0.11,326075960.0
2001-05-25,23.2008,23.2904,22.5008,22.7584,2834700,0.345,-1.91,311362520.0
2001-05-29,22.3216,22.5008,20.8096,21.4704,9214100,0.3254,-5.68,312423160.0
2001-05-30,20.7592,20.7592,19.2976,19.7792,13876400,0.2998,-7.87,329914480.0
2001-05-31,19.8016,20.2384,19.488,19.9472,7908800,0.3023,0.83,333632880.0
2001-06-01,20.132,21.0896,19.9808,20.888,8144200,0.3166,4.73,341359480.0
2001-06-04,21.0784,21.112,20.4624,20.6584,5034300,0.3131,-1.11,341402880.0
2001-06-05,20.7984,21.1008,20.3504,20.9384,8424900,0.3174,1.37,351165080.0
2001-06-06,20.9328,20.9328,20.328,20.7312,3985300,0.3142,-1.01,346552080.0
2001-06-07,20.7088,21.7,20.4512,21.6608,5806800,0.3283,4.49,346566640.0
2001-06-08,21.6496,21.6496,20.7088,21.3192,6118300,0.3231,-1.58,349249040.0
2001-06-11,21.0504,21.0672,19.9472,20.0424,5250000,0.3038,-5.97,353796800.0
2001-06-12,19.768,20.692,19.7624,20.3112,5424900,0.3079,1.35,353525480.0
2001-06-13,21.42,21.728,20.0592,20.468,9133700,0.3102,0.75,367248560.0
2001-06-14,20.0424,20.4512,19.768,19.88,5309800,0.3013,-2.87,365999480.0
2001-06-15,20.0984,20.748,19.348,20.44,8118300,0.3098,2.82,372124760.0
2001-06-18,20.412,20.8488,19.9976,20.328,6177000,0.3081,-0.55,381467800.0
2001-06-19,20.8488,21.3976,20.0088,20.188,5733700,0.306,-0.68,374472280.0
2001-06-20,19.9976,21.8512,19.9808,21.672,7707500,0.3285,7.35,375407480.0
2001-06-21,21.5488,22.9992,21.1008,22.4896,6095200,0.3409,3.77,378421960.0
2001-06-22,22.4784,22.9992,21.7616,22.26,5107600,0.3374,-1.03,379135400.0
2001-06-25,22.5008,24.0016,22.4504,23.9904,7849100,0.3636,7.77,393175720.0
2001-06-26,23.3408,23.772,23.0104,23.7496,4871100,0.36,-0.99,381015320.0
2001-06-27,23.828,24.0016,22.5008,23.3408,6680900,0.3538,-1.72,360867920.0
2001-06-28,23.0496,23.912,22.9376,23.5424,6221600,0.3568,0.85,356143760.0
2001-06-29,23.66,25.0992,23.2008,23.2512,9203400,0.3524,-1.23,359109520.0
2001-07-02,23.6376,24.2312,23.1392,23.9008,4108000,0.3623,2.81,356515880.0
2001-07-03,23.5088,24.1808,23.4976,23.8392,2009700,0.3613,-0.28,338553320.0
2001-07-05,23.5984,23.772,23.0104,23.1896,2719500,0.3515,-2.71,335009080.0
2001-07-06,22.7584,22.96,21.7224,22.0304,5409300,0.3339,-5.01,333896080.0
2001-07-09,22.092,22.9992,21.6776,22.7024,6026200,0.3441,3.05,333638200.0
2001-07-10,22.9488,23.072,20.8376,21.14,7058400,0.3204,-6.89,338701720.0
2001-07-11,21.028,22.5512,21.0,22.54,8401900,0.3416,6.62,347037320.0
2001-07-12,23.3016,24.808,23.3016,24.36,10978600,0.3692,8.08,352203040.0
2001-07-13,24.1304,25.0096,23.8392,24.8472,8120400,0.3766,2.0,360072720.0
2001-07-16,24.8808,25.0992,23.912,23.9624,4976200,0.3632,-3.56,351274840.0
2001-07-17,23.9792,25.2224,23.0104,25.0992,11568400,0.3804,4.74,366370760.0
2001-07-18,21.7784,22.7808,20.4176,20.7928,20303800,0.3152,-17.14,407167040.0
2001-07-19,21.2296,21.42,19.7512,19.9584,15377500,0.3025,-4.03,428643040.0
2001-07-20,19.7008,20.0592,19.488,19.9808,7939000,0.3029,0.13,433805680.0
2001-07-23,20.0872,20.5016,19.5104,19.5384,4310000,0.2961,-2.24,431572400.0
2001-07-24,19.3872,19.9192,18.732,19.0904,6221000,0.2894,-2.26,427013720.0
2001-07-25,19.1184,19.2976,17.9704,18.4688,7926400,0.2799,-3.28,435568560.0
2001-07-26,18.48,18.7992,17.8472,18.592,6591800,0.2818,0.68,435319080.0
2001-07-27,18.7488,19.2528,18.5024,18.9616,5966700,0.2874,1.99,434605360.0
2001-07-30,19.1184,19.3592,18.508,18.928,4345700,0.2869,-0.17,421003800.0
2001-07-31,19.2696,19.4208,18.508,18.788,4196900,0.2848,-0.73,421252720.0
2001-08-01,19.012,19.7792,18.9504,19.0624,5431000,0.2889,1.44,430832360.0
2001-08-02,19.6504,19.8688,19.2584,19.8184,4501600,0.3004,3.98,435822240.0
2001-08-03,19.8912,19.9024,19.0008,19.4992,3322400,0.2956,-1.6,429978920.0
2001-08-06,19.04,19.6616,19.0008,19.1296,1779500,0.29,-1.89,418088160.0
2001-08-07,19.3312,19.6672,18.9784,19.2528,3009800,0.2918,0.62,406752080.0
2001-08-08,19.2584,19.7008,18.5416,18.9,4931600,0.2865,-1.82,397035240.0
2001-08-09,18.9616,19.152,18.7208,19.0512,3583300,0.2888,0.8,376328400.0
